repo,month,PullRequestEvent,PushEvent,CreateEvent,IssueCommentEvent,DeleteEvent,PullRequestReviewEvent,IssuesEvent,ForkEvent,PullRequestReviewCommentEvent,MemberEvent,GollumEvent,CommitCommentEvent,DiscussionEvent,ReleaseEvent,WatchEvent,total
openwallet-foundation/tac,2025-01,1,1,1,9,0,0,3,0,0,0,0,0,0,0,0,15
openwallet-foundation/tac,2025-03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
openwallet-foundation/tac,2025-07,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
openwallet-foundation/tac,2025-09,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
openwallet-foundation/tac,2026-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/aries-cloudagent-python,2019-06,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4
hyperledger/aries-cloudagent-python,2019-09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/aries-cloudagent-python,2020-01,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,4
hyperledger/aries-cloudagent-python,2021-09,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,6
hyperledger/aries-cloudagent-python,2021-12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/aries-cloudagent-python,2022-06,3,1,2,4,0,0,0,0,0,0,0,0,0,0,0,10
hyperledger/aries-cloudagent-python,2022-12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/aries-cloudagent-python,2023-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/aries-cloudagent-python,2023-03,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/aries-cloudagent-python,2023-06,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,6
hyperledger/aries-cloudagent-python,2023-08,5,6,3,2,2,0,0,0,0,0,0,0,0,0,0,18
hyperledger/aries-cloudagent-python,2024-04,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4
hyperledger/aries-cloudagent-python,2024-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/aries-cloudagent-python,2024-10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
PQCA/landscape,2025-02,9,14,4,0,7,1,0,0,0,0,0,0,0,0,0,35
PQCA/landscape,2025-03,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3
PQCA/landscape,2025-04,10,2,1,0,8,0,0,0,0,0,0,0,0,0,0,21
hyperledger/aries-framework-javascript,2019-11,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,6
hyperledger/aries-framework-javascript,2019-12,4,0,0,1,0,0,0,2,0,0,0,0,0,0,0,7
hyperledger/aries-framework-javascript,2020-03,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
hyperledger/aries-framework-javascript,2020-08,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
hyperledger/aries-framework-javascript,2021-02,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,5
hyperledger/aries-framework-javascript,2021-09,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/aries-framework-javascript,2021-11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/aries-framework-javascript,2023-03,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
hyperledger/aries-framework-javascript,2023-04,6,5,2,3,2,2,0,0,3,0,0,0,0,0,0,23
hyperledger/aries-framework-javascript,2023-07,1,1,1,2,0,1,0,0,1,0,0,0,0,0,0,7
hyperledger/blockchain-explorer,2018-07,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4
hyperledger/blockchain-explorer,2018-08,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8
hyperledger/blockchain-explorer,2018-09,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6
hyperledger/blockchain-explorer,2018-12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
hyperledger/blockchain-explorer,2019-02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
hyperledger/blockchain-explorer,2019-11,5,1,0,2,0,0,0,2,1,0,0,0,0,0,0,11
hyperledger/blockchain-explorer,2020-01,8,0,1,0,0,0,0,3,0,0,0,0,0,0,0,12
hyperledger/blockchain-explorer,2020-03,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4
hyperledger/blockchain-explorer,2022-02,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
hyperledger/blockchain-explorer,2022-04,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/blockchain-explorer,2022-05,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,6
hyperledger/hyperledger,2016-09,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/hyperledger,2017-10,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,6
hyperledger/hyperledger,2018-03,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,12
hyperledger/hyperledger,2018-08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/hyperledger,2018-10,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,4
hyperledger/hyperledger,2019-03,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3
hyperledger/hyperledger,2019-05,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4
hyperledger/hyperledger,2019-09,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
hyperledger/hyperledger,2020-04,2,2,1,0,0,0,0,2,0,0,0,0,0,0,0,7
hyperledger/hyperledger,2020-07,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,11
hyperledger/hyperledger,2021-08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/hyperledger,2022-01,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
hyperledger/fabric-gateway,2020-12,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4
hyperledger/fabric-gateway,2022-05,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5
hyperledger/fabric-gateway,2023-01,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5
hyperledger/fabric-gateway,2023-02,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5
hyperledger/fabric-gateway,2023-03,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
hyperledger/fabric-gateway,2023-04,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
hyperledger/fabric-gateway,2023-05,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
hyperledger/fabric-gateway,2023-06,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5
hyperledger/fabric-gateway,2023-08,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5
hyperledger/fabric-gateway,2023-09,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
hyperledger/fabric-gateway,2023-10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9
hyperledger/fabric-gateway,2023-11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
hyperledger/fabric-gateway,2023-12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/solang,2023-02,5,2,2,2,2,0,0,0,0,0,0,0,0,0,0,13
hyperledger/solang,2023-04,5,5,3,1,3,0,0,0,0,0,0,0,0,0,0,17
hyperledger/solang,2023-05,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
hyperledger/solang,2023-06,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/solang,2023-09,3,5,1,0,1,1,0,0,0,0,0,0,0,0,0,11
hyperledger/solang,2023-10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
hyperledger/solang,2023-11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
hyperledger/solang,2024-04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/solang,2024-06,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,5
hyperledger/aries-framework-dotnet,2019-08,2,2,2,1,0,0,0,2,4,0,0,0,0,0,0,13
hyperledger/aries-framework-dotnet,2019-09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/aries-framework-dotnet,2019-12,5,0,0,2,0,0,0,3,0,0,0,0,0,0,0,10
hyperledger/aries-framework-dotnet,2020-01,4,0,0,7,0,0,3,1,0,0,0,0,0,0,0,15
hyperledger/aries-framework-dotnet,2020-10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/aries-framework-dotnet,2020-12,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,5
hyperledger/aries-framework-dotnet,2021-11,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3
hyperledger/aries-framework-dotnet,2023-10,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,5
hyperledger/anoncreds-rs,2023-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/anoncreds-rs,2023-03,3,2,2,5,1,1,2,0,1,0,0,0,0,0,0,17
hyperledger/anoncreds-rs,2023-04,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,9
hyperledger/anoncreds-rs,2023-05,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3
hyperledger/anoncreds-rs,2023-11,3,1,2,2,5,0,0,1,0,0,0,0,0,0,0,14
hyperledger/anoncreds-rs,2024-12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/anoncreds-rs,2025-01,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3
hyperledger/anoncreds-rs,2025-09,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3
hyperledger/anoncreds-rs,2025-10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
hyperledger/fabric-ca,2018-03,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,5
hyperledger/fabric-ca,2018-12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/fabric-ca,2019-02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
hyperledger/fabric-ca,2019-09,5,0,0,2,0,0,0,3,0,0,0,0,0,0,0,10
hyperledger/fabric-ca,2019-11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
hyperledger/fabric-ca,2020-01,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
hyperledger/fabric-ca,2020-02,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3
hyperledger/fabric-ca,2020-04,4,0,0,3,0,0,0,2,0,0,0,0,0,0,0,9
hyperledger/fabric-ca,2020-05,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4
hyperledger/fabric-ca,2021-04,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3
hyperledger/fabric-ca,2021-06,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,7
hyperledger/fabric-ca,2022-04,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/fabric-ca,2024-08,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
hyperledger/caliper,2018-03,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,5
hyperledger/caliper,2019-09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/caliper,2019-10,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,12
hyperledger/caliper,2019-12,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3
hyperledger/caliper,2020-02,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/caliper,2020-04,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
hyperledger/caliper,2020-07,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
hyperledger/caliper,2020-12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
hyperledger/caliper,2021-09,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
hyperledger/caliper,2022-06,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
hyperledger/caliper,2024-01,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
hyperledger/caliper,2024-02,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
hyperledger/caliper,2024-04,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/fabric-chaincode-node,2018-09,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/fabric-chaincode-node,2018-12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/fabric-chaincode-node,2019-02,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3
hyperledger/fabric-chaincode-node,2019-06,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/fabric-chaincode-node,2019-10,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
hyperledger/fabric-chaincode-node,2019-12,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5
hyperledger/fabric-chaincode-node,2020-01,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
hyperledger/fabric-chaincode-node,2020-02,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5
hyperledger/fabric-chaincode-node,2020-04,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/fabric-chaincode-node,2020-05,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,5
hyperledger/fabric-chaincode-node,2022-04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
hyperledger/fabric-chaincode-node,2022-05,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,4
hyperledger/fabric-chaincode-node,2022-12,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3
hyperledger/fabric-chaincode-node,2023-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
hyperledger/fabric-chaincode-node,2025-09,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
hyperledger/fabric-chaincode-node,2025-10,0,2,0,2,0,2,0,0,1,0,0,0,0,0,0,7
besu-eth/governance,2025-01,5,6,0,0,0,1,0,0,0,0,0,0,0,0,0,12
besu-eth/governance,2025-02,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,5
besu-eth/governance,2025-03,2,2,2,0,2,1,0,0,0,0,0,0,0,0,0,9
besu-eth/governance,2025-07,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3
besu-eth/governance,2025-10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
besu-eth/governance,2025-11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
besu-eth/governance,2026-02,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
besu-eth/governance,2026-03,1,4,2,0,3,0,0,0,0,0,0,0,0,0,0,10
besu-eth/governance,2026-04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
besu-eth/governance,2026-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger-labs/university-course,2021-07,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
hyperledger-labs/university-course,2022-02,15,15,0,0,15,0,0,0,0,0,0,0,0,0,0,45
hyperledger-labs/business-partner-agent,2021-02,0,0,0,5,19,1,0,0,0,0,0,0,0,0,0,25
hyperledger-labs/business-partner-agent,2021-04,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,5
hyperledger-labs/business-partner-agent,2021-05,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,7
hyperledger-labs/business-partner-agent,2021-06,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
hyperledger-labs/business-partner-agent,2021-08,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
hyperledger-labs/business-partner-agent,2021-09,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger-labs/business-partner-agent,2022-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger-labs/business-partner-agent,2023-05,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
LFDT-Hiero/governance,2024-08,6,3,3,1,3,2,0,0,0,0,0,0,0,0,0,18
LFDT-Hiero/governance,2024-09,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,7
LFDT-Hiero/governance,2024-10,5,7,0,1,4,3,0,0,0,0,0,0,0,0,0,20
hyperledger/fabric-sdk-java,2017-10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/fabric-sdk-java,2018-02,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
hyperledger/fabric-sdk-java,2018-04,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4
hyperledger/fabric-sdk-java,2018-09,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4
hyperledger/fabric-sdk-java,2019-02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
hyperledger/fabric-sdk-java,2019-10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
hyperledger/fabric-sdk-java,2019-11,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4
hyperledger/fabric-sdk-java,2020-01,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
hyperledger/fabric-sdk-java,2020-04,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
hyperledger/fabric-sdk-java,2020-08,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
hyperledger/fabric-sdk-java,2021-08,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/fabric-sdk-java,2021-09,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4
hyperledger/fabric-sdk-java,2022-05,1,1,1,1,0,0,3,0,0,0,0,0,0,0,0,7
hyperledger/fabric-sdk-java,2022-06,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/fabric-sdk-java,2025-04,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/homebrew-fabric,2018-05,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4
hyperledger/homebrew-fabric,2018-09,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/homebrew-fabric,2018-11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/homebrew-fabric,2019-02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
hyperledger/homebrew-fabric,2019-05,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/homebrew-fabric,2019-09,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
hyperledger/homebrew-fabric,2020-01,4,0,0,1,0,0,0,2,0,0,0,0,0,0,0,7
hyperledger/homebrew-fabric,2020-02,3,0,0,2,0,0,0,2,0,0,0,0,0,0,0,7
hyperledger/homebrew-fabric,2020-04,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,9
hyperledger/homebrew-fabric,2020-05,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4
hyperledger/homebrew-fabric,2020-06,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4
hyperledger-labs/fablo,2021-12,5,5,1,2,1,1,0,1,1,0,0,0,0,0,0,17
hyperledger-labs/fablo,2023-05,9,2,2,7,7,0,0,0,0,0,0,0,0,0,0,27
hyperledger-labs/pluggable-hcs,2020-04,4,1,2,0,0,0,0,2,0,0,0,0,0,0,0,9
hyperledger-labs/pluggable-hcs,2021-01,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
hyperledger-labs/pluggable-hcs,2022-04,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,5
hyperledger-labs/pluggable-hcs,2022-07,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger-labs/pluggable-hcs,2023-05,5,6,0,0,5,0,1,0,0,0,0,0,0,0,0,17
hyperledger-labs/pluggable-hcs,2024-04,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
hyperledger/aries-agent-test-harness,2021-02,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4
hyperledger/aries-agent-test-harness,2021-03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/aries-agent-test-harness,2021-08,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/aries-agent-test-harness,2021-09,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/aries-agent-test-harness,2022-03,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3
hyperledger/aries-agent-test-harness,2022-04,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,6
hyperledger/aries-agent-test-harness,2022-05,2,6,2,3,1,0,0,1,0,0,0,0,0,0,0,15
hyperledger/aries-agent-test-harness,2022-11,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,6
hyperledger/aries-agent-test-harness,2023-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
hyperledger/aries-agent-test-harness,2023-03,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3
hyperledger/aries-agent-test-harness,2024-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/caliper-benchmarks,2019-08,2,1,3,0,0,0,0,1,0,0,0,0,0,0,0,7
hyperledger/caliper-benchmarks,2019-09,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
hyperledger/caliper-benchmarks,2019-10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/caliper-benchmarks,2019-11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/caliper-benchmarks,2020-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/caliper-benchmarks,2020-02,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/caliper-benchmarks,2020-03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/caliper-benchmarks,2020-04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/caliper-benchmarks,2020-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/caliper-benchmarks,2020-06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/caliper-benchmarks,2020-07,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5
hyperledger/caliper-benchmarks,2020-12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
hyperledger/caliper-benchmarks,2021-09,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/caliper-benchmarks,2022-02,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4
hyperledger/caliper-benchmarks,2024-02,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
hyperledger/caliper-benchmarks,2024-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/fabric-protos,2019-08,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,8
hyperledger/fabric-protos,2020-01,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
hyperledger/fabric-protos,2020-03,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3
hyperledger/fabric-protos,2020-04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/fabric-protos,2022-05,1,1,0,1,0,4,0,0,1,0,0,0,0,0,0,8
hyperledger/fabric-protos,2022-06,5,4,0,3,1,0,0,2,0,0,0,0,0,0,0,15
hyperledger/fabric-protos,2022-07,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,5
hyperledger/fabric-protos,2023-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
LFDT-Regional-Chapters/governance,2025-05,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,7
LFDT-Regional-Chapters/governance,2025-06,6,4,5,0,2,0,0,0,0,0,0,0,0,0,0,17
LFDT-Regional-Chapters/governance,2025-07,4,2,3,0,2,0,0,0,0,0,0,0,0,0,0,11
LFDT-Regional-Chapters/governance,2025-08,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
LFDT-Regional-Chapters/governance,2025-09,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
LFDT-Regional-Chapters/governance,2026-05,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/besu-native,2020-04,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,5
hyperledger/besu-native,2021-01,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
hyperledger/besu-native,2021-02,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
hyperledger/besu-native,2021-03,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4
hyperledger/besu-native,2022-08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
hyperledger/besu-native,2022-11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/besu-native,2023-10,3,2,0,0,1,0,0,1,0,0,0,0,0,0,0,7
hyperledger/besu-native,2024-02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/besu-native,2024-03,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
hyperledger/besu-native,2024-06,3,5,2,0,1,0,0,0,0,0,0,0,0,0,0,11
hyperledger/besu-native,2025-01,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4
hyperledger/fabric-sdk-go,2018-03,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/fabric-sdk-go,2018-04,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/fabric-sdk-go,2018-06,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/fabric-sdk-go,2018-07,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/fabric-sdk-go,2018-08,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/fabric-sdk-go,2019-02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
hyperledger/fabric-sdk-go,2019-09,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
hyperledger/fabric-sdk-go,2020-01,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
hyperledger/fabric-sdk-go,2020-04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/fabric-sdk-go,2021-02,3,2,2,0,2,1,0,0,0,0,0,0,0,0,0,10
hyperledger/fabric-sdk-go,2022-06,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3
hyperledger/fabric-sdk-go,2022-07,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3
hyperledger/fabric-sdk-go,2025-04,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,6
LF-Decentralized-Trust/contribute,2025-11,1,2,0,1,35,0,0,0,0,0,0,0,0,0,0,39
LF-Decentralized-Trust/contribute,2026-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pq-code-package/mlkem-c-aarch64,2024-03,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3
pq-code-package/mlkem-c-aarch64,2024-05,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
pq-code-package/mlkem-c-aarch64,2024-06,2,7,2,3,3,0,0,0,0,0,0,0,0,0,0,17
pq-code-package/mlkem-c-aarch64,2024-09,3,4,2,2,1,3,0,0,2,0,0,0,0,0,0,17
LFDT-Lockness/governance,2024-08,5,5,4,0,2,0,0,0,0,0,0,0,0,0,0,16
LFDT-Lockness/governance,2024-09,4,1,3,0,1,0,0,0,0,0,0,0,0,0,0,9
LFDT-Lockness/governance,2024-10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
LFDT-Lockness/governance,2025-01,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,5
LFDT-Lockness/governance,2025-03,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,5
